target,model_spec,data_version,model_name,n_train,n_test,rmse,mae,r2,exporter_FE,importer_FE,contig,comlang_off,comlang_ethno,log_gdp_o,log_gdp_d,log_distw,disorder_Demonstrations,disorder_Political violence,disorder_Political violence; Demonstrations,disorder_Strategic developments,event_Battles,event_Explosions/Remote violence,event_Protests,event_Riots,event_Strategic developments,event_Violence against civilians,perpetrator_Civilians,perpetrator_External/Other forces,perpetrator_Identity militia,perpetrator_Political militia,perpetrator_Protesters,perpetrator_Rebel group,perpetrator_Rioters,perpetrator_State forces,target_Civilians,target_External/Other forces,target_Identity militia,target_Political militia,target_Protesters,target_Rebel group,target_Rioters,target_State forces
tradeflow_comtrade_d,RF full,lag1,RandomForest_tradeflow_comtrade_d,3458,910,2.2050351994263373,1.6613058158487761,0.37033354732748647,0.6496743694556295,0.6901528410424259,0.16571752913722704,0.038741035585175214,0.046292133950583764,0.6297269218693332,0.1319847940924885,0.3032470191384973,0.09998877826341504,0.03952503241004774,0.00851756694268283,0.02085448636514461,0.03824042422893604,0.02189842535539457,0.060064753480713384,0.06095964801177312,0.02166720856319482,0.04012502612820324,0.0002523408596807544,0.025350424697892903,0.11084170016217679,0.0439794180387859,0.047509569740891426,0.029827745712903413,0.0527611569195521,0.031112978338535702,0.03719492279651132,0.01349037914770028,0.049468392614605075,0.019818798261761562,0.06529764166250883,0.020565093651316972,0.031964066594714964,0.0365668900139821
tradeflow_comtrade_d,MLP basic,lag1,MLP_tradeflow_comtrade_d,3458,910,2.1665189363051245,1.4944169947446746,0.3921387188992077,1.4791239896028996,1.6734105961238015,0.3306209155196564,0.119649045685022,0.0635935500809664,0.2879837838128372,1.0582276429066582,0.20815596373086373,,,,,,,,,,,,,,,,,,,,,,,,,,
tradeflow_comtrade_d,MLP full,lag1,MLP_tradeflow_comtrade_d,3458,910,5.1123302593862,3.1404417536198856,-2.3846775894109014,1.5343644340196152,1.4866183130572415,0.07595424163264103,0.06059451726177721,0.0878181262465456,0.45547228811213836,1.222029279066004,0.2927539639108095,0.029754347069542872,0.12788335010072793,0.03200820131601321,0.04802729594446174,0.01407434860128221,0.10089346342374941,0.10635186277072403,0.31620667390915186,0.04149659748190268,0.2314956039971969,0.015473424577796106,0.0545339100454906,0.08422487037145387,0.056186262272498004,0.02857543558735655,0.06497693202261723,0.08178255000809771,0.05463180503590131,0.05076655551837181,0.050227904040256635,0.06424381110958291,0.10683498895383785,0.05243971014978097,0.19277560104668923,0.027805998878392035,0.06461050011428252
tradeflow_comtrade_d,XGB basic,lag1,XGBoost_tradeflow_comtrade_d,3458,910,2.140088268664336,1.5199824172863705,0.40687958151643844,1.1380583,0.9339662,0.19573392,0.06442871,0.048761807,1.0109669,0.37855187,0.42506006,,,,,,,,,,,,,,,,,,,,,,,,,,
tradeflow_comtrade_d,XGB full,lag1,XGBoost_tradeflow_comtrade_d,3458,910,2.16385798494913,1.5768661213587345,0.3936309707883473,0.82416785,0.9443526,0.21292494,0.05783625,0.044990893,1.1240324,0.3066635,0.38848513,0.04854643,0.049363617,0.009987294,0.030682102,0.038554154,0.02470345,0.028452298,0.03732583,0.008281175,0.055738688,5.976773e-06,0.03976509,0.04200216,0.03599928,0.027657986,0.024386927,0.02942569,0.042031694,0.041547313,0.014617082,0.01510498,0.025830897,0.040148124,0.015158661,0.017151192,0.05743674
tradeflow_imf_o,RF basic,lag1,RandomForest_tradeflow_imf_o,3458,910,2.0889690679684567,1.4794713268661621,0.5014648519102509,1.2832286802656265,0.41370639375164675,0.3393456073057752,0.13066745099867882,0.07420612389071501,0.7376152792532342,0.4219480051861044,0.42807891895383704,,,,,,,,,,,,,,,,,,,,,,,,,,
tradeflow_imf_o,RF full,lag1,RandomForest_tradeflow_imf_o,3458,910,2.163496387767807,1.6029173429490924,0.4652582254394819,0.7187277401300235,0.3177474500017366,0.324479402230375,0.09763786151907779,0.045219136375557696,0.5188611229161453,0.33431426992638974,0.37661483307503507,0.10673185731474015,0.046879800920894,0.02631904491783475,0.021342976644683584,0.05264467667595704,0.014161041672144263,0.08140370176507625,0.06941800709765078,0.021420236151911392,0.046755442994627645,0.00010050911184566345,0.01391677332839491,0.1092136304304848,0.07318714137441006,0.07430071805754726,0.02511082520494525,0.06659665525441352,0.03056178177071271,0.06645297761815083,0.009682606573536486,0.042243678806491235,0.02110526511848681,0.01716044497167448,0.02787331546597952,0.02309773283011464,0.034099963955993906
tradeflow_imf_o,MLP basic,lag1,MLP_tradeflow_imf_o,3458,910,2.3612470638170002,1.6270614515761526,0.3630363837581354,2.0235632020833436,0.9168835187756159,0.3976934128742619,0.21364929269247399,0.0716541466010814,1.306653471436674,0.19494528137078682,0.3085654464528696,,,,,,,,,,,,,,,,,,,,,,,,,,
tradeflow_imf_o,MLP full,lag1,MLP_tradeflow_imf_o,3458,910,6.369086643395205,3.568454419873141,-3.6343206344894696,1.557895780591564,0.6389563901623427,0.17300386138820048,0.17945983713362146,0.07904474517458851,1.2924454563598415,0.3970808979362222,0.196159373940975,0.23829017719648884,0.007881752050656188,0.047380181861678965,0.06641822446960056,0.2306384127709742,0.005987564854099201,0.08608235681789145,0.23443113168695953,0.006364369643444121,0.017690384275823874,0.014538192931109804,0.18498050489462578,0.07824551451463897,0.05133622598002235,0.007754381132565255,0.11669139228444897,0.3120342615653709,0.20582573788359732,0.11879773027166439,0.1949696224305743,0.03289044645562943,0.014586011918883278,0.0331662501630786,0.17453883999494796,0.018453886408006062,0.07802922045874233
tradeflow_imf_o,XGB basic,lag1,XGBoost_tradeflow_imf_o,3458,910,2.122881598233959,1.5247456559890566,0.48514692727282116,1.3303084,0.35055238,0.3113516,0.1285039,0.040992215,0.9349193,0.5624248,0.55771655,,,,,,,,,,,,,,,,,,,,,,,,,,
tradeflow_imf_o,XGB full,lag1,XGBoost_tradeflow_imf_o,3458,910,2.1233575511048204,1.5282933635441582,0.4849160399091199,0.9653519,0.32766888,0.304099,0.09156196,0.028845225,1.0120709,0.49608615,0.5699039,0.1058395,0.052755583,0.035530083,0.024570245,0.042401753,0.020587105,0.040877245,0.05678897,0.0062416196,0.040650632,0.0,0.013092395,0.025118265,0.06860483,0.02468729,0.034843687,0.014555894,0.06873777,0.026945887,0.0141982315,0.013673112,0.016736666,0.012281257,0.025119103,0.013866486,0.032181174
