model_name,n_train,n_test,rmse,mae,r2,source_csv,source_type,lag,threshold,model,target,rmse_levels,mae_levels,r2_levels
disorder + event,2429,476,1.994319070662563,1.4241622279337427,0.6205716194150257,ecowas_df_full_lag_zero.csv,non-synthetic,0,,Random Forest,tradeflow_comtrade_o,,,
disorder + target,2429,476,1.9958730158140396,1.4315717919661937,0.6199800986205406,ecowas_df_full_lag_zero.csv,non-synthetic,0,,Random Forest,tradeflow_comtrade_o,,,
disorder + perpetrator,2429,476,2.0372612941661528,1.4398238437327158,0.6040557904332686,ecowas_df_full_lag_zero.csv,non-synthetic,0,,Random Forest,tradeflow_comtrade_o,,,
event + perpetrator,2429,476,2.0677392643096697,1.4632733396657112,0.592120313229354,ecowas_df_full_lag_zero.csv,non-synthetic,0,,Random Forest,tradeflow_comtrade_o,,,
perpetrator + target,2429,476,2.066593829501867,1.468382640567194,0.5925720821683839,ecowas_df_full_lag_zero.csv,non-synthetic,0,,Random Forest,tradeflow_comtrade_o,,,
event + target,2429,476,2.051159209196768,1.471685815876982,0.5986352106928512,ecowas_df_full_lag_zero.csv,non-synthetic,0,,Random Forest,tradeflow_comtrade_o,,,
disorder + event + perpetrator,2429,476,2.068586373095457,1.4849507194209337,0.591786045511992,ecowas_df_full_lag_zero.csv,non-synthetic,0,,Random Forest,tradeflow_comtrade_o,,,
disorder + perpetrator + target,2429,476,2.0857872890058604,1.4927716563934832,0.5849689770298097,ecowas_df_full_lag_zero.csv,non-synthetic,0,,Random Forest,tradeflow_comtrade_o,,,
disorder + event + target,2429,476,2.079058270311612,1.5083117610734849,0.5876425445970741,ecowas_df_full_lag_zero.csv,non-synthetic,0,,Random Forest,tradeflow_comtrade_o,,,
event + perpetrator + target,2429,476,2.1109758595833865,1.513043798478496,0.574884380902546,ecowas_df_full_lag_zero.csv,non-synthetic,0,,Random Forest,tradeflow_comtrade_o,,,
disorder + event + perpetrator + target,2429,476,2.1393592607527654,1.5551508087778048,0.5633756314108241,ecowas_df_full_lag_zero.csv,non-synthetic,0,,Random Forest,tradeflow_comtrade_o,,,
disorder + event + perpetrator + target + fatalities,2429,476,2.1260684245158448,1.5560902707919948,0.5687838647139689,ecowas_df_full_lag_zero.csv,non-synthetic,0,,Random Forest,tradeflow_comtrade_o,,,
total_conflicts,2471,466,1.8955902775164128,1.2929011704782545,0.6774326161429491,ecowas_df_full_lag_zero.csv,non-synthetic,0,,Random Forest,tradeflow_comtrade_d,,,
fatalities,2471,466,1.9137734038054608,1.2995917262099708,0.6712145906415747,ecowas_df_full_lag_zero.csv,non-synthetic,0,,Random Forest,tradeflow_comtrade_d,,,
total_conflicts + fatalities,2471,466,1.96090776824565,1.3458802854383904,0.6548198279533116,ecowas_df_full_lag_zero.csv,non-synthetic,0,,Random Forest,tradeflow_comtrade_d,,,
disorder,2471,466,1.953072174651176,1.3814257434432533,0.6575729280722671,ecowas_df_full_lag_zero.csv,non-synthetic,0,,Random Forest,tradeflow_comtrade_d,,,
target,2471,466,2.112550793706838,1.4988563219695854,0.599367823413128,ecowas_df_full_lag_zero.csv,non-synthetic,0,,Random Forest,tradeflow_comtrade_d,,,
perpetrator,2471,466,2.195594090548427,1.5486341898931202,0.5672514580690404,ecowas_df_full_lag_zero.csv,non-synthetic,0,,Random Forest,tradeflow_comtrade_d,,,
event,2471,466,2.179159365043558,1.5526580697959176,0.5737057342420624,ecowas_df_full_lag_zero.csv,non-synthetic,0,,Random Forest,tradeflow_comtrade_d,,,
disorder + target,2471,466,2.151852644294178,1.5751319951518268,0.5843224562038647,ecowas_df_full_lag_zero.csv,non-synthetic,0,,Random Forest,tradeflow_comtrade_d,,,
disorder + event,2471,466,2.223908616822589,1.6152746856672937,0.5560179807946396,ecowas_df_full_lag_zero.csv,non-synthetic,0,,Random Forest,tradeflow_comtrade_d,,,
disorder + perpetrator,2471,466,2.246242380081163,1.6281373562828587,0.5470557606309652,ecowas_df_full_lag_zero.csv,non-synthetic,0,,Random Forest,tradeflow_comtrade_d,,,
event + target,2471,466,2.246940271573058,1.6518348220113686,0.5467742638168266,ecowas_df_full_lag_zero.csv,non-synthetic,0,,Random Forest,tradeflow_comtrade_d,,,
perpetrator + target,2471,466,2.2791890375168147,1.6591257283100085,0.5336712389730689,ecowas_df_full_lag_zero.csv,non-synthetic,0,,Random Forest,tradeflow_comtrade_d,,,
disorder + perpetrator + target,2471,466,2.305049807213823,1.697748978327901,0.5230288239679255,ecowas_df_full_lag_zero.csv,non-synthetic,0,,Random Forest,tradeflow_comtrade_d,,,
disorder + event + target,2471,466,2.2903023483307723,1.700708798449468,0.5291125198943575,ecowas_df_full_lag_zero.csv,non-synthetic,0,,Random Forest,tradeflow_comtrade_d,,,
event + perpetrator,2471,466,2.358316010446555,1.717006948950624,0.5007299602319223,ecowas_df_full_lag_zero.csv,non-synthetic,0,,Random Forest,tradeflow_comtrade_d,,,
disorder + event + perpetrator,2471,466,2.3481498165673327,1.7255776000684089,0.5050251742111023,ecowas_df_full_lag_zero.csv,non-synthetic,0,,Random Forest,tradeflow_comtrade_d,,,
event + perpetrator + target,2471,466,2.3700849758261127,1.751879321689982,0.4957344012452686,ecowas_df_full_lag_zero.csv,non-synthetic,0,,Random Forest,tradeflow_comtrade_d,,,
disorder + event + perpetrator + target,2471,466,2.3906938858241555,1.7958477940035673,0.4869266601819668,ecowas_df_full_lag_zero.csv,non-synthetic,0,,Random Forest,tradeflow_comtrade_d,,,
disorder + event + perpetrator + target + fatalities,2471,466,2.398439690394777,1.8040965564849556,0.4835965776844929,ecowas_df_full_lag_zero.csv,non-synthetic,0,,Random Forest,tradeflow_comtrade_d,,,
fatalities,2892,618,1.99886658321269,1.4106975704191569,0.6448684137537725,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_baci,,,
total_conflicts,2892,618,2.1012925356587697,1.5247471689554772,0.6075406125713911,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_baci,,,
total_conflicts + fatalities,2892,618,2.2079715009365333,1.6099379050293563,0.5666801211379994,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_baci,,,
disorder,2892,618,2.4381804179182325,1.7387605503024584,0.4716114914789456,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_baci,,,
event,2892,618,2.4183316305434,1.8118187477862249,0.4801795048594914,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_baci,,,
disorder + event + target,2892,618,2.48576206928173,1.8290215682222035,0.4507870113537389,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_baci,,,
event + target,2892,618,2.482368586152408,1.8939385012822612,0.4522855239199698,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_baci,,,
target,2892,618,2.7243273062333118,2.0177923921781007,0.3403094652540011,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_baci,,,
perpetrator,2892,618,2.9119241878162625,2.115899521940319,0.2463289840617999,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_baci,,,
disorder + event,2892,618,2.7602518799827824,2.123629620349533,0.3227966235920914,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_baci,,,
disorder + perpetrator + target,2892,618,3.124397106398087,2.1931969897687345,0.1323308829131204,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_baci,,,
disorder + event + perpetrator + target + fatalities,2892,618,3.435885757744113,2.2530818748670334,-0.0492986558072172,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_baci,,,
disorder + perpetrator,2892,618,3.3788844635716555,2.339539961318603,-0.0147717532451181,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_baci,,,
disorder + event + perpetrator,2892,618,3.3485469701631354,2.3434494855592827,0.003368805565572,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_baci,,,
disorder + event + perpetrator + target,2892,618,3.5276399639741225,2.345228583177608,-0.1060893075331368,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_baci,,,
perpetrator + target,2892,618,3.264287759080831,2.373564597378972,0.0528940631879467,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_baci,,,
disorder + target,2892,618,3.16836716913461,2.403104459469642,0.107737388827929,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_baci,,,
event + perpetrator,2892,618,4.174818917818174,2.4598285941631723,-0.5491624855752546,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_baci,,,
event + perpetrator + target,2892,618,4.732436217716558,2.703261959809916,-0.9906331167497304,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_baci,,,
total_conflicts + fatalities,2829,613,2.096147640302326,1.5389627198131337,0.5861118519452361,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_imf_o,,,
fatalities,2829,613,2.1560243262386622,1.5795304270585624,0.5621286133442813,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_imf_o,,,
event,2829,613,2.269442931212209,1.6743579468802654,0.514848045224292,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_imf_o,,,
target,2829,613,2.3761744083738465,1.7192021731361593,0.4681417728846014,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_imf_o,,,
total_conflicts,2829,613,2.2886100150843345,1.7315338485359797,0.5066185222477422,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_imf_o,,,
perpetrator,2829,613,2.904517030339243,1.7940390809203244,0.2053294699344251,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_imf_o,,,
disorder,2829,613,2.5419827893422995,1.8484310534384825,0.3913264009463663,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_imf_o,,,
disorder + event,2829,613,2.5203996121729886,1.896423687512059,0.4016186331709982,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_imf_o,,,
disorder + event + target,2829,613,2.7029276997072844,2.006109033773495,0.3118103906324864,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_imf_o,,,
perpetrator + target,2829,613,2.8069175579967616,2.011553524426593,0.2578382502138193,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_imf_o,,,
disorder + target,2829,613,2.84046167879881,2.167047274902502,0.2399938227021455,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_imf_o,,,
event + target,2829,613,2.935821114710881,2.189377816325899,0.1881076814359773,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_imf_o,,,
disorder + event + perpetrator + target + fatalities,2829,613,3.642111243630173,2.2793246404086305,-0.2495270621450349,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_imf_o,,,
disorder + perpetrator,2829,613,3.302336684745777,2.3714493924317384,-0.0272637221369262,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_imf_o,,,
disorder + event + perpetrator + target,2829,613,3.170154689194213,2.379764284250716,0.0533266270755645,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_imf_o,,,
disorder + event + perpetrator,2829,613,4.325543917412165,2.54110576842635,-0.7624658258145178,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_imf_o,,,
disorder + perpetrator + target,2829,613,3.6620871508799615,2.569134166702219,-0.2632712260908307,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_imf_o,,,
event + perpetrator + target,2829,613,5.037813815006838,2.9075990201987665,-1.3906911797509127,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_imf_o,,,
event + perpetrator,2829,613,5.903963486156994,2.950349786003601,-2.283421056326106,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_imf_o,,,
fatalities,2951,637,1.8564891028888564,1.2470969542713386,0.6594004498215887,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_imf_d,,,
total_conflicts,2951,637,1.787110642630149,1.2767145309683123,0.6843817237472312,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_imf_d,,,
event,2951,637,1.882240608362718,1.3161109176258112,0.6498859501761964,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_imf_d,,,
total_conflicts + fatalities,2951,637,2.056428366237916,1.444749686916764,0.5820864687072584,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_imf_d,,,
target,2951,637,2.0844106280624737,1.5164668617639174,0.5706358112884357,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_imf_d,,,
disorder + event,2951,637,2.1427233571361755,1.5897383942023957,0.5462762960125445,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_imf_d,,,
event + target,2951,637,2.2211795972860777,1.6296636300968217,0.5124416344262728,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_imf_d,,,
disorder + event + perpetrator,2951,637,2.2015272702560864,1.6300477381599163,0.5210310061774028,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_imf_d,,,
perpetrator + target,2951,637,2.423723684045518,1.7679339522552502,0.419468921199354,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_imf_d,,,
disorder,2951,637,2.528534124260106,1.7898246896833594,0.368174863993715,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_imf_d,,,
disorder + perpetrator + target,2951,637,2.702207987904938,1.8894065949077248,0.2783995286422017,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_imf_d,,,
disorder + target,2951,637,2.639457392906553,1.9289437300578944,0.3115243685783972,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_imf_d,,,
disorder + event + target,2951,637,2.4792296148435806,1.9445915154704072,0.3925748588257947,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_imf_d,,,
event + perpetrator,2951,637,2.690566233491371,1.946379692810752,0.2846037878355555,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_imf_d,,,
perpetrator,2951,637,3.150480937656165,2.0519069932370457,0.0191265626373139,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_imf_d,,,
disorder + event + perpetrator + target,2951,637,2.8553107749446136,2.0917584137298224,0.1943136056947311,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_imf_d,,,
disorder + event + perpetrator + target + fatalities,2951,637,3.33344156286185,2.173306989034286,-0.0981077421191007,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_imf_d,,,
disorder + perpetrator,2951,637,3.2653196415900982,2.3783258825277875,-0.0536846728120632,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_imf_d,,,
event + perpetrator + target,2951,637,3.836284399325332,2.512201208420879,-0.4543899093510657,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_imf_d,,,
fatalities,2429,476,1.7803021727264514,1.231714113605067,0.6976374693514704,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_comtrade_o,,,
total_conflicts + fatalities,2429,476,1.91367596177538,1.34215363237417,0.6506366598873716,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_comtrade_o,,,
total_conflicts,2429,476,1.9284163227478,1.3657508875563422,0.6452338903947786,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_comtrade_o,,,
disorder,2429,476,2.0236447940173194,1.4792899048956314,0.6093308694466242,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_comtrade_o,,,
event,2429,476,2.0481858676615823,1.5095245685037617,0.5997979967179834,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_comtrade_o,,,
perpetrator,2429,476,2.33900262456667,1.544540741113145,0.4780823954605341,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_comtrade_o,,,
target,2429,476,2.293975529370682,1.639507334316482,0.4979833867990406,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_comtrade_o,,,
event + perpetrator,2429,476,2.362579161536584,1.7490698264823088,0.4675077811232316,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_comtrade_o,,,
disorder + event + target,2429,476,2.457835860486984,1.752998417062073,0.4237031037255497,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_comtrade_o,,,
disorder + target,2429,476,2.320869242087505,1.7836398297826526,0.4861434771980423,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_comtrade_o,,,
event + target,2429,476,2.309039324921996,1.797699530307007,0.4913685776723737,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_comtrade_o,,,
disorder + event + perpetrator + target + fatalities,2429,476,2.612108099711642,1.877859265883285,0.3490871885532465,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_comtrade_o,,,
perpetrator + target,2429,476,2.838462800645289,1.99694059760377,0.2313883873538339,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_comtrade_o,,,
disorder + event,2429,476,2.770189647710841,2.0454232569984274,0.2679183321793944,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_comtrade_o,,,
disorder + perpetrator,2429,476,3.079668520311465,2.055934929258033,0.0952085762264348,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_comtrade_o,,,
disorder + event + perpetrator + target,2429,476,2.917162980946456,2.100136271319963,0.1881759458718886,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_comtrade_o,,,
disorder + event + perpetrator,2429,476,3.411820447533973,2.2474053946582377,-0.1104854257295124,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_comtrade_o,,,
event + perpetrator + target,2429,476,3.2436065865238786,2.367624565988689,-0.0036837090054919,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_comtrade_o,,,
disorder + perpetrator + target,2429,476,4.030806184478634,2.719675498442334,-0.5499738112293435,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_comtrade_o,,,
total_conflicts,2471,466,2.003043852031961,1.3756215474451348,0.6398259482862134,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_comtrade_d,,,
total_conflicts + fatalities,2471,466,1.9433406860515627,1.3815404479752529,0.6609768199235964,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_comtrade_d,,,
fatalities,2471,466,2.038656436945711,1.3854780731118004,0.6269048595202193,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_comtrade_d,,,
disorder,2471,466,2.487693181474762,1.7509300191957349,0.4444474588061995,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_comtrade_d,,,
event + target,2471,466,2.3923491420350764,1.7931746578478684,0.4862159361170804,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_comtrade_d,,,
disorder + target,2471,466,2.4125561651669973,1.8393166681797597,0.4774999068734631,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_comtrade_d,,,
event,2471,466,2.5708001320623217,1.8527061712121575,0.4067084895516031,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_comtrade_d,,,
event + perpetrator,2471,466,2.6495587099727533,1.9622042447530488,0.3697997061896722,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_comtrade_d,,,
disorder + perpetrator,2471,466,2.971819806866885,1.9726365015192964,0.2071766129637078,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_comtrade_d,,,
disorder + event,2471,466,2.8483602671958823,2.1311717229685776,0.2716814944947079,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_comtrade_d,,,
perpetrator,2471,466,3.088116886284493,2.135591848147574,0.1439109006081564,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_comtrade_d,,,
target,2471,466,2.7802655137737595,2.1516559139120712,0.3060885520566283,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_comtrade_d,,,
disorder + event + perpetrator + target + fatalities,2471,466,2.92232329643113,2.1785832173066986,0.2333660862672474,ecowas_df_full_lag_zero.csv,non-synthetic,0,,MLP,tradeflow_comtrade_d,,,
